id sender,id receiver,name sender,name receiver,wire value,country sender,country receiver,trxn_id
CUST57301076,EXTERNAL321023,BRETT OBRIEN,DR.VICKIE JOHNSON,2623.5,CA,CA,UKRZ71454703
CUST88991743,EXTERNAL274316,JESSICA HENDERSON,JOAN DIAZ,29006.0,CA,US,LMUW46694454
EXTERNAL822579,CUST49968734,DANA HALL,DR.TANYA CROSBY,2326.0,CA,CA,BZQL55383830
CUST90673237,EXTERNAL418585,ZHU DAN,SARAH MALONE,1655.0,CA,CA,TESK34758918
EXTERNAL720483,CUST51975921,NICOLE GARCIA,FRANÇOIS PILON,1082.0,CA,CA,PUVO75161004
EXTERNAL257098,CUST81068486,MTRO. MARISELA MONTAÑO,THOMAS SCHWARTZ,40126.0,MX,CA,WPTY60530757
EXTERNAL924254,CUST36595587,STEFANIE JACKSON,ANTOINE PROVOST,2654.0,CA,CA,MKXE59339486
EXTERNAL476219,CUST65238084,ABIGAIL CHRISTENSEN,DR. JEREMY SANTIAGO,9906.0,CA,CA,MCMS25419835
EXTERNAL355834,CUST82390153,NORMAN MAY-MOORE,JODI WELCH,12983.0,SA,CA,MMCA89578194
CUST79090363,CUST63593870,SUN LING,MAXIMILIANO MAURO ESCOBEDO DUEÑAS,1349.5,CA,CA,VIDA38195614
CUST71340123,CUST97810269,SUN DAN DAN,BRIAN PHILLIPS,1303.0,CA,CA,WMHT23871004
CUST60668831,EXTERNAL713734,ANTHONY MILLER,APRIL BROWN,3938.0,CA,CA,AGYN20269128
EXTERNAL307911,CUST90301003,TROY GENTRY,ROBERT WALKER,1920.0,CA,CA,RJXI41888597
CUST52507732,EXTERNAL975133,ANDRÉE ROUSSEAU,KAVYA KURIAN,4009.5,CA,IN,DNFO94363876
CUST72268836,CUST78852816,SCOTT ROBINSON,ALICIA GLOVER,2294.0,CA,CA,OWUV23112352
CUST31298069,EXTERNAL834143,CATHERINE DAIGLE,CANDICE DAVIS,1060.0,CA,CA,IFRN11504014
CUST21033459,EXTERNAL323792,JILLIAN CHAMBERS,DR. MAXIMILIAN GUDE,1730.0,CA,GE,JDYB19838548
CUST27757957,EXTERNAL179083,DR.ERIN MARTINEZ,CHEN LI LI,2288.5,CA,CN,OXCB72759773
CUST47214566,CUST81434802,KEVIN BÉDARD,SAMUEL COUTURE,1108.5,CA,CA,LTQT30451412
CUST22688460,CUST30878511,RYAN LEWIS,ANTHONY MEYER,2562.0,CA,CA,IMRP10038964
EXTERNAL699024,CUST63285291,DR.STEVEN PETTY,WANG XIN,2778.0,CA,CA,KCKJ11206819
CUST26384123,CUST47321032,BARBARA KELLEY,ALEXA DUNCAN,1672.0,CA,CA,EOUD55905150
CUST16477851,EXTERNAL705454,MELISSA HARRELL,SCOTT BARNES,2060.0,CA,CA,ETQY33876965
CUST27115896,EXTERNAL163060,OMAR ANDREWS,DONNA HARTMAN,1146.0,CA,CA,YPAN94809694
CUST45412602,EXTERNAL394748,RENEE CERVANTES,ZHANG YAN,19022.5,CA,CN,RGJK64272395
CUST34853097,EXTERNAL497462,SAMUEL SANCHEZ,JESSICA KENNEDY,10465.0,CA,US,GTZK83688328
CUST66999041,CUST76214539,MRS. CHRISTINA JOHNSON MD,DAI HAI YAN,1139.0,CA,CA,BUVR74296350
EXTERNAL270238,CUST44671500,DHRUV MANDAL,ALEX JONES,2830.5,CA,CA,JIXB18360925
EXTERNAL773155,CUST78889586,TINA ROBBINS,VIDUR GODA,1180.0,US,CA,ANCH85682685
CUST15675208,EXTERNAL202284,MADISON CLARK,GLORIA JACKSON,38730.0,CA,US,HTCU76652723
CUST48086235,CUST83044968,BENJAMIN-KEVIN TROTTIER,DR.WILLIAM BECK,6356.0,CA,CA,JEMH26592703
EXTERNAL522184,CUST52586510,JERÓNIMO ALICIA SANABRIA,THÉODORE BOUCHER,5532.5,MX,CA,DBMW72357581
CUST34725597,EXTERNAL681046,DR.ALBERT GILBERT,JAMES SALINAS,2145.0,CA,CA,BOUJ19559002
CUST82610609,CUST75518261,RACHAEL MARTIN,STEPHEN MILLER,5272.0,CA,CA,MVJN21004797
CUST63422354,EXTERNAL866914,LONG CHANG,SONG CHAO,4542.0,CA,CN,SBHX86957419
EXTERNAL103883,CUST53076537,DAVID MAYS,JOSHUA RANGEL,7672.5,AU,CA,DOGG62782247
CUST78221545,CUST34783245,LESLIE JOHNSON,SARAH SANTOS,1515.0,CA,CA,AFTX11577249
CUST58077657,CUST71066019,JOSEPH DROUIN-DAIGLE,JENNIFER KING,1790.0,CA,CA,HMFG89977162
CUST53345828,EXTERNAL151313,GILBERT CLOUTIER,ZHAO JIAN JUN,19088.0,CA,CA,DNBH31199612
CUST56498366,CUST73212501,MRS. SARAH PATTERSON,CARL NUNEZ,2230.0,CA,CA,PNTO80292762
EXTERNAL748173,CUST90346975,HERR ARTHUR POHL,THOMAS BROWN,1386.0,GE,CA,XPKK52133878
CUST49566571,CUST65953172,JESSICA WILLIAMS,ALYSSA WILLIAMS,9793.0,CA,CA,EOAR42104651
EXTERNAL153043,CUST95808265,JAY CAMPBELL,TONY WRIGHT,6710.0,CA,CA,ZLPX28942504
EXTERNAL980867,CUST35004944,WANG TING,ROBIN MORRIS,1198.0,CN,CA,GQMP87493362
EXTERNAL449447,CUST80764647,ZHENG CHAO,GREGORY SCHULTZ,4807.0,CN,CA,HDPU47807984
EXTERNAL165691,CUST34456042,DR. GARY COLLIER,DAWN GILBERT,5219.0,CA,CA,BMPC58913154
EXTERNAL368309,CUST73423269,MOROZOV RADIM VASIL'EVICH,JEANNE LAMOUREUX,41962.0,RU,CA,KEYT95987358
CUST55796316,CUST98036837,MISS REBECCA HAWKINS DVM,ANDRÉE HOUDE,1776.0,CA,CA,SXEH33314398
CUST11205415,CUST67073730,BENOÎT DUFRESNE,MATTHEW HARRELL,1030.0,CA,CA,JLBN71092662
EXTERNAL571412,CUST58977429,CHARLOTTE-KARINE LANGLOIS,ÉTIENNE DESJARDINS,5452.0,CA,CA,UMJO32844101
CUST21070719,EXTERNAL655080,FRANÇOISE BERNIER,CHRISTOPHER WARD,13508.0,CA,US,ZDTS47897687
EXTERNAL467725,CUST29647721,ARMANDO MARTÍNEZ HEREDIA,DR.ERIC DANIELS,30991.0,MX,CA,LGQJ33522016
CUST53802439,EXTERNAL336702,STEPHANIE RIVERS,DR.MARIA WILSON,3842.0,CA,CA,YJRW84631065
CUST28798979,CUST81947099,CHRISTINE BAILEY,BRIAN ALLEN,2499.0,CA,CA,JDJX47291958
EXTERNAL398438,CUST68069762,JUAN MILLER,JAMES SMITH DDS,7630.0,US,CA,TTMV81801133
CUST67647817,CUST98837518,ADRIAN WHITE,SHARON COLON,1678.0,CA,CA,SLNC61540900
CUST64569464,CUST72240032,HAN PING,ASHLEY CHANG,5100.0,CA,CA,IQPN19245321
EXTERNAL639401,CUST16110856,TRICIA BARBER,ASHLEY WEBB,1852.0,AU,CA,IUNZ58517864
CUST20720661,EXTERNAL814694,MATTHEW REED,ANTHONY RUIZ,17686.5,CA,CA,YKNE99225757
EXTERNAL430616,CUST40233439,STEVEN THOMPSON,DR.SAMANTHA JOHNSON,33549.0,US,CA,PRGV30580568
CUST49531404,EXTERNAL369753,STEPHANIE TURNER,AUSTIN WOODS,1031.0,CA,CA,HZBI80322061
CUST18734747,CUST96470319,JENNIFER MILLER,EDWARD EDWARDS,2700.0,CA,CA,NKCI86015160
CUST33000576,EXTERNAL655499,DR.FAN GUI FANG,ALEJANDRO JACKSON,9604.5,CA,CA,PPLC98795516
EXTERNAL360987,CUST23467943,LAUREN WOODS,GLORIA WHITE,4393.0,CA,CA,LFIU33986944
CUST85943737,CUST71590240,JULIE MADDEN,COREY DUNN,1815.0,CA,CA,DAXO32053340
EXTERNAL463323,CUST50074124,MARK HENDERSON,NICOLE SWEENEY,14952.0,US,CA,TCJL91761593
EXTERNAL910541,CUST13387695,STEVEN RODRIGUEZ,DANIEL KOCH,3306.0,CA,CA,YUVT60169884
EXTERNAL940378,CUST82330858,DHANUK BEN,ISABELLE MORISSETTE,1265.0,CA,CA,PILZ87177421
CUST53101164,EXTERNAL658890,DEVIN MALDONADO,BHEKOKWAKHE GUBESHE-VILAKAZI,5034.0,CA,SA,PHFO57675482
EXTERNAL897917,CUST23253115,SARAH MAYS,MEGAN KELLEY,1076.0,CA,CA,IWZN65942699
EXTERNAL339557,CUST30470904,RICHARD PATRICK,DR.THOMAS SMITH,2125.0,CA,CA,OATM77550757
CUST52641932,EXTERNAL310848,PRISHA ACHARYA,UL'JAN FEDOTOVICH NIKONOV,12493.0,CA,RU,HAMZ61266254
CUST74489780,CUST23225495,LISA STEVENSON,WANG LI,2693.0,CA,CA,EGTZ84349044
CUST20747080,EXTERNAL589127,DR.JENNIFER REESE,CHRISTINE MACDONALD,1300.0,CA,CA,NGZH17732482
CUST78959248,EXTERNAL465461,IND.MONICA ROBERTSON,CORY VELAZQUEZ MD,7471.0,CA,CA,ZUEK29491266
EXTERNAL314734,CUST61106659,YIN LI,DR.DIANE CLARK,29510.0,CN,CA,YYXI98287725
CUST24886036,EXTERNAL179610,DR.SARAH REYNOLDS,DR.ANDREA JACOBS,1660.0,CA,CA,QKUK13372802
EXTERNAL959524,CUST79694008,LAVANYA KALLA,HALEY MORRISON,11610.0,IN,CA,XWNU73976377
EXTERNAL249507,CUST77460532,CHRISTOPHER WHITE,TRACY MOSS,3101.0,US,CA,JXJS90250254
EXTERNAL869262,CUST70146347,THERESA CAMPBELL,WEN GUI YING,3390.0,CA,CA,OXMO90832511
EXTERNAL955080,CUST47994774,CHRISTIANE NGUYEN,KENNETH NGUYEN,1252.0,CA,CA,OQYB23384646
CUST15908240,CUST62490853,LIANG XIN,JESSICA WATKINS,6575.0,CA,CA,GDDV88257616
CUST11185625,EXTERNAL647125,ASHLEY MARTIN,SUN MEI,2080.0,CA,CA,IQQF15489004
EXTERNAL197188,CUST61418668,JAMES HERNANDEZ,ROBERT PITTS,2116.5,CA,CA,GOYW35641818
EXTERNAL696887,CUST50168775,RHONDA WILLIAMS,HENRI DUFOUR,2155.0,CA,CA,PYIC58290104
CUST70844809,EXTERNAL224943,LAURA GROSS,CENG NA,48020.5,CA,CN,ELXY26126166
CUST96790924,EXTERNAL153887,DR.JEREMY BEARD,ZACHARY CLARK,2529.5,CA,US,ILSJ38782246
CUST34901243,EXTERNAL418872,JOHN MUNOZ,DR.TAYLOR WATSON,2016.0,CA,CA,BHAN10011858
CUST76950428,EXTERNAL462189,ANGELA GARDNER,EDWARD COLE,13393.0,CA,CA,FNED62689699
EXTERNAL440635,CUST19063837,DAVID LONG,NICOLE PERRON,8988.5,CA,CA,KNCV31384462
EXTERNAL590811,CUST36804048,KONOVALOV PANFIL FEDOTOVICH,MAURICE ASSELIN,1182.5,RU,CA,NPZB33044087
CUST96609312,CUST98836418,DONALD OLIVER,ALEXANDER GONZALES,1744.0,CA,CA,WNRW95753000
EXTERNAL460945,CUST76025484,BOBBY TRAVIS,DR.JENNIFER WHITE,7135.0,CA,CA,FQRB53885558
EXTERNAL309682,CUST61081640,DIPL.-ING. FRANCA HÖVEL B.A.,IND.DANIEL PEREZ DVM,25047.5,GE,CA,WHBR48234599
CUST67882150,CUST67029247,PATRICK BAKER,BRENDA MAYO,13520.0,CA,CA,QSOD80055013
CUST39666720,CUST60081167,GRACE FLOYD,ANNA MERRITT,3419.0,CA,CA,QWNF26599456
CUST79505016,CUST50101917,KATHY HOLLOWAY,MRS. MELISSA ORTIZ,7399.0,CA,CA,XTQK82554247
EXTERNAL793252,CUST20978001,NICHOLAS BENJAMIN,BERNARD COULOMBE,1668.0,CA,CA,IQQZ37971488
CUST18384597,CUST17705161,JESSE JONES,DR.CATHERINE HUNTER,47491.0,CA,CA,EGAY35566518
EXTERNAL280870,CUST55866715,TYLER CHUNG,JULIETTE LEMIEUX,2213.0,AU,CA,ASVT92387342
CUST34786874,CUST29032055,ALEXANDER COLEMAN,SU CHAO,1037.0,CA,CA,EQKC66259458
CUST57599468,EXTERNAL222426,CATHERINE BRADY,WENDY COLE,1870.0,CA,CA,JUAR30556512
CUST54890949,CUST50835001,XU XIU LAN,MICHAEL PHILLIPS PHD,1084.0,CA,CA,VJPK80866183
EXTERNAL955570,CUST16577956,ZHANG HAI YAN,XIE FEI,2106.0,CN,CA,TMUS40175992
EXTERNAL962313,CUST42492262,JOEL WALKER,STEVEN BRAUN,2309.5,CA,CA,ZOTX81242849
CUST59408121,CUST20157162,JOHN LYNCH,GARY THOMPSON,14611.0,CA,CA,QEKR78455464
EXTERNAL722259,CUST56228036,DAVID MARTINEZ,DR.SHANE DAVIS,63701.5,AU,CA,PGMN94991562
EXTERNAL740731,CUST42057394,PHILLIP O'DONNELL,ERIKA PAYNE,62189.5,UK,CA,LOWA71209215
EXTERNAL191392,CUST35956245,UNIV.PROF. BERNWARD JOCKEL,DR.RANDY WADE,4921.0,GE,CA,VMLO32600033
EXTERNAL318116,CUST11208995,DAVID BROWN,MICHAEL JOHNSON,1012.0,CA,CA,NQDN72588495
EXTERNAL270277,CUST21387878,VICTORIA SANDERS,BRIAN LEVINE,6658.0,CA,CA,WDVO51526578
CUST76962745,EXTERNAL899548,JENNIFER ANDERSON,HOU JIAN,3673.0,CA,CA,XLPG56302016
EXTERNAL251961,CUST87263463,DR.PATRICK VINCENT,HEATHER LEE,2422.0,CA,CA,BXNJ98128440
CUST15696423,EXTERNAL739867,ALEXANDRA TATE,EMMANUEL LABELLE,3785.0,CA,CA,GMWO81287217
CUST53710206,CUST89026370,TERRY LYONS,VICTOR KNIGHT,4164.5,CA,CA,OSFP35284197
EXTERNAL170301,CUST17864357,ZOSIMA JAKOVLEVICH PETROV,NATHAN BROWN,2768.0,RU,CA,SXBP49880246
CUST21120557,CUST82505468,TIFFANY ANDERSON,MARGOT BOUCHER,9289.0,CA,CA,QZCQ32547105
CUST88997064,CUST41334546,MARK RAMIREZ,HEATHER BULLOCK,4075.0,CA,CA,HMWS42159689
CUST28151779,EXTERNAL195625,ARTHUR ST-LAURENT,MARIANNE ROY,3436.0,CA,CA,HLIE87846458
CUST65068863,CUST95345008,JONATHAN REYNOLDS,TINA TAYLOR,1232.0,CA,CA,LUCH27279614
CUST71199067,EXTERNAL323358,ASHLEY BOYD,JAMES THOMAS,10680.0,CA,CA,OIAO31145559
EXTERNAL715324,CUST55643917,BRADLEY MADDOX,TINA BAILEY,4366.5,CA,CA,NQYK51793854
EXTERNAL150756,CUST36895285,ZACHARIE BOLDUC,MICHAEL LEE,5179.5,CA,CA,QSHO72876434
EXTERNAL776213,CUST83877426,FRANÇOIS DUCHESNE,SANDRA SCOTT,2320.0,CA,CA,DTVL22875282
EXTERNAL140287,CUST50755908,DR.PETER HERNANDEZ,MATTHEW SMITH,1900.0,CA,CA,INJV98510856
CUST41680942,CUST26783837,CHRISTIAN WILLIAMS,LUCIE DUBÉ,2043.0,CA,CA,DJGS33449823
CUST55126865,CUST99931838,CRYSTAL SMITH,JESSICA SANCHEZ,5152.0,CA,CA,AGLG11202752
CUST71133673,CUST43595940,MARY SIMMONS,FRANCISCO HOOVER,1010.0,CA,CA,UIGG15686389
EXTERNAL526324,CUST27649057,RONNIE HAMMOND,SPENCER CLARK,1300.0,CA,CA,OMNE34658634
CUST96227523,CUST15317401,ANDRÉ LECLERC,AURÉLIE LAVOIE,2185.0,CA,CA,JZMN51985920
CUST45439296,CUST80775673,DR. MICHAEL CHAVEZ,EUGENE BASS,2041.0,CA,CA,KKWK21375768
EXTERNAL385875,CUST89225225,KISMAT RAJAN,PARI D’ALIA,1165.0,IN,CA,HMFC77916821
EXTERNAL989060,CUST85075744,SAMANTHA WILKERSON,DR.GORDEEV MARTYN DENISOVICH,1422.0,CA,CA,RSWJ12207087
CUST33803503,CUST88616051,STACEY HICKS,LUO BO,6540.0,CA,CA,ZGPK63282387
CUST64924913,EXTERNAL880812,JENNIFER HAYNES,KELLY KLEIN,2920.0,CA,CA,JPNQ46918826
EXTERNAL911219,CUST52560854,ROY HERNANDEZ,GREG REED,1751.0,CA,CA,NQAD69170429
CUST18570235,EXTERNAL761472,ARADHYA HALDER,JEAN ESTRADA,1708.5,CA,CA,ACHK39971376
CUST54862549,CUST26001350,RICKEY WAGNER,ERIN HART,1140.5,CA,CA,DUGF27476689
EXTERNAL477022,CUST16952695,NICOLE GONZALEZ,LESLIE ALLEN,1591.5,CA,CA,YXZD96794690
CUST75830034,EXTERNAL390181,CUI SHU YING,MADHUP SWAMINATHAN,2154.0,CA,IN,DEJD10190084
CUST23196173,CUST33408561,TAN KUN,FANG CHAO,2250.0,CA,CA,EYHN28499986
EXTERNAL366135,CUST97484231,LAURIE WILLIAMS,GINA COOK,1690.5,CA,CA,GNOF85040186
EXTERNAL338204,CUST44017978,MICHAEL BAKER,KATHLEEN GARRETT,1071.0,CA,CA,OBPU46812926
CUST65111504,CUST33461102,JORDAN YATES,HENRIETTE-ÉLISABETH DUFOUR,2605.0,CA,CA,ZBBK70755076
CUST64814187,EXTERNAL757521,DANIEL NUNEZ,CASSANDRA COMPTON,1384.0,CA,CA,GYYM52071748
CUST28958248,CUST22387563,ALEXIS ST-LAURENT,CYNTHIA SILVA,2570.0,CA,CA,FNFD85837072
EXTERNAL345368,CUST37032543,MICHELLE CHASE,ANTHONY STRICKLAND,24195.0,AU,CA,HQPH51467728
EXTERNAL305415,CUST59913381,DONALD TAYLOR,MARK NUNEZ,1275.0,CA,CA,CYMU50696639
EXTERNAL330620,CUST48707535,JEFFREY COOK,SHEILA HARPER,5020.0,CA,CA,YYGY21075026
EXTERNAL429961,CUST29033831,REBECCA KRUEGER,NATHANIEL BALL,1600.0,US,CA,NTRL27758601
CUST74553209,CUST42436255,COLLEEN MILLER,MARY KELLY,1198.0,CA,CA,OPTE16673571
CUST71241751,EXTERNAL583351,LORA PETROVNA IGNATOVA,JONATHAN TAYLOR,1220.0,CA,CA,ZCHX20591481
CUST31784426,EXTERNAL104341,JENNY NGUYEN,PARINAAZ KHARE,1626.0,CA,IN,AHYE89094163
CUST83989478,CUST27317710,SAMUEL MITCHELL,JESSICA VINCENT,3682.0,CA,CA,ZNXB76511812
EXTERNAL698376,CUST98111425,CYNTHIA ITZEL NAVARRETE,JULIJA TIMOFEEVNA POPOVA,3076.0,MX,CA,VSBR91235196
CUST45019870,EXTERNAL175906,MATTHEW GONZALEZ,KIMBERLY FREEMAN,9088.0,CA,CA,YVVD24419765
EXTERNAL682231,CUST25276661,NDUMISO MAKHUBO-MABIKA,MRS. LEAH PHAM,1145.0,SA,CA,BECZ91065320
CUST17852182,CUST46395119,MATTHEW HILL,VALERIE HUGHES,4820.0,CA,CA,JGZA57109944
EXTERNAL220701,CUST43596476,ELIZABETH REYNOLDS,LISA MCCORMICK,1842.5,CA,CA,LKQE92475519
CUST80136673,CUST80975990,DR.KATHERINE NELSON,DR.MR. MATTHEW JONES,1748.0,CA,CA,HCKZ83945290
CUST82276982,EXTERNAL608139,AMY FRY,LYNDA CLARKE,4087.0,CA,UK,UCMT20387084
CUST26226476,EXTERNAL976550,EDWARD ROBINSON,ANDREW SIMMONS,27200.0,CA,US,XNCM32477492
EXTERNAL229734,CUST50181042,WILLIAM SCHMIDT,DR.TAMMY ANDERSON,40160.0,US,CA,BHYD16445862
CUST20988931,EXTERNAL927489,KEITH TAYLOR,GAVIN RODRIGUEZ,4418.0,CA,CA,KAYH46458592
EXTERNAL561589,CUST29481997,KIMBERLY DURAN,ABIGAIL KELLY,33264.0,US,CA,XXYO78662938
CUST30449829,CUST80316271,DR.LOUISE MÉNARD,ALEXANDER SULLIVAN,1135.5,CA,CA,WAHE98150953
EXTERNAL805270,CUST55998752,FRANÇOISE PARÉ,DR.MICHELLE MORRIS,9932.0,CA,CA,QEMM92346686
EXTERNAL682635,CUST76986222,KATIE SCHNEIDER,PAULA SIMON,3330.0,CA,CA,FAZW82752364
CUST96667568,CUST63714487,GABRIEL GARCIA,ERICA BUSH,3895.0,CA,CA,QKGJ63365743
CUST47673900,CUST36465298,JOHN JONES,MICHAEL KANE,1360.0,CA,CA,TCHJ40194030
CUST23467943,EXTERNAL837938,GLORIA WHITE,ZHAO CHENG,3651.0,CA,CA,HOWE80543946
EXTERNAL465500,CUST18663720,MICHELLE NGUYEN,JASON WILSON,1360.0,CA,CA,XCNW41921069
CUST56564833,CUST67950819,MICHAEL HICKS,MELANIE DAVIS,21589.0,CA,CA,XBKB27337640
EXTERNAL842394,CUST63544069,ZHOU RUI,DANNY CHAVEZ,29185.5,CN,CA,ZUWT29667232
EXTERNAL102762,CUST92215277,ANA OESTROVSKY,DR.MELISSA SPARKS,7211.0,GE,CA,MABM25694380
CUST88450290,CUST41168410,JOHN REYNOLDS,DANILOV ZOSIMA GEORGIEVICH,1795.0,CA,CA,EXBX19869658
CUST76856694,EXTERNAL283395,ERIN BROWN,SANDRA WILCOX,5885.0,CA,US,AFIA56895354
EXTERNAL261259,CUST86748466,XIONG YU MEI,AURÉLIE DUPUIS,1767.5,CA,CA,UJVU20324124
CUST17280864,EXTERNAL336365,KARINE HOUDE,KELLY SULLIVAN DDS,1036.0,CA,CA,JSHB40819099
CUST87978920,EXTERNAL526435,GWENDOLYN DILLON,KEVIN CISNEROS,9915.0,CA,CA,PFIK29314558
CUST86591210,CUST63370900,HEATHER MCCONNELL,TAN HAO,1372.0,CA,CA,TMDH31043686
CUST91680613,EXTERNAL612355,DANIELLE FIELDS,SAHIL CHOUDHRY,1643.0,CA,IN,JTLC25411027
EXTERNAL964677,CUST47705355,MODESTO ROLÓN,AARYAHI MALL,7622.0,MX,CA,HOBG74230753
EXTERNAL820699,CUST45677413,JONATHAN MORRIS,JOSEPH HALL,2168.0,AU,CA,TIDV30937120
EXTERNAL460420,CUST40201759,JOSEPH VEGA,JANET DOUGLAS MD,1403.0,CA,CA,MYAP31280702
CUST64751259,CUST54460158,MARK CALLAHAN,ALEXIS FRÉCHETTE,1620.0,CA,CA,NEOH84661069
CUST73749910,CUST43621369,NATHAN WATSON,OCÉANE LACHANCE,1626.0,CA,CA,WVWY34760963
EXTERNAL182646,CUST66800594,VIVAAN BANERJEE,IND.JASMINE MYERS,25924.0,IN,CA,MNOA91952538
CUST45119893,CUST36417714,DR.TANG YONG,SUSAN HOUSTON,1660.0,CA,CA,ZBHO54322049
EXTERNAL741817,CUST59971267,JAMES FLORES,JEREMY DURAN,1464.0,US,CA,CKOK94173101
CUST12648588,CUST45676319,NOËL-EMMANUEL NGUYEN,CATHERINE MOSES,4213.5,CA,CA,TTCC96868621
EXTERNAL644641,CUST11409894,JESSICA MALDONADO,BHAMINI YADAV,2214.0,CA,CA,LLFP59753140
EXTERNAL285403,CUST41181985,YVETTE FERNANDEZ,CARLA SCHULTZ,16843.5,US,CA,GBYG18091391
CUST44267573,CUST79483024,MOHANLAL HANS,THOMAS SIMMONS,1744.0,CA,CA,VOFF19028693
EXTERNAL435790,CUST33796117,IND.MX. CLINTON SEXTON,MARÍA DEL CARMEN BEATRIZ TREVIÑO ANGUIANO,27911.5,CA,CA,PCGY61107738
EXTERNAL895655,CUST93647408,JOSEPH FRENCH,RICHARD HARTMAN,8881.0,CA,CA,AONL92425795
EXTERNAL585920,CUST37449929,DAVID PARK,JENNIFER BERNARD,2270.0,CA,CA,DKRZ15631349
CUST85577625,CUST73683987,HALEY HANCOCK,PÉNÉLOPE BRUNET-BERTRAND,1060.0,CA,CA,LDAF80469405
CUST55094406,EXTERNAL477076,MICHAEL ANDREWS,BRENDAN MORENO MD,32513.5,CA,US,TISS54455524
CUST66201947,EXTERNAL851867,DR.DUSTIN NOBLE,AMIRA HEGDE,3209.5,CA,IN,RKNS26412655
EXTERNAL801904,CUST34696151,MRS. ERIN ORTIZ,DARRELL GARDNER,5232.0,CA,CA,DKMU52953191
CUST53177111,EXTERNAL622066,STEPHANIE WELLS,MATTHEW GARCIA,1165.0,CA,CA,BYQX39815160
EXTERNAL486713,CUST18227256,LYNNE KELLY,JUSTIN LEWIS,2235.5,UK,CA,QJOS25096366
EXTERNAL124642,CUST25541436,EMILY REYES,DOUGLAS TATE,13190.0,US,CA,JDAF12340791
EXTERNAL882064,CUST25359331,JEFF THOMAS,JACOB LEE,20672.0,US,CA,YRIO13002559
CUST47179462,EXTERNAL716476,DR.RICHARD HERNANDEZ,YAKSHIT ZACHARIA,32610.5,CA,IN,XCSX29602045
CUST35071595,EXTERNAL761461,RYAN DAVIDSON,JOSEPH WILSON,1260.0,CA,CA,TKGS74328079
CUST49792633,EXTERNAL842782,MICHAEL WILLIAMS,JANICE NGUYEN,6552.0,CA,CA,FHZM14137080
EXTERNAL217739,CUST79668188,JOSEPH RILEY,MARK COSTA,2586.0,CA,CA,LVJA91150393
CUST53697619,EXTERNAL886827,BRITTANY JONES,DR.JENNIFER WOODS,4310.0,CA,CA,GTQM78841069
CUST98995185,EXTERNAL787083,MELISSA SANDOVAL,MEGAN SMITH,4786.0,CA,US,WKYS60959508
CUST30646739,EXTERNAL164435,MICHAEL CHEN,MADHUP KHOSLA,8649.0,CA,IN,OHZW80773636
EXTERNAL499743,CUST82816334,DAVID WALLACE,DR.YUN BIN,1873.5,CA,CA,LSNC47003383
CUST46823673,CUST37436791,TRACY HERNANDEZ,JENNIFER BEARD,1630.0,CA,CA,MTHU95770848
EXTERNAL518585,CUST25542976,XU XIN,CHRISTOPHER KENT,1473.0,CN,CA,PTZS91272476
EXTERNAL425719,CUST84424880,ERIN KIM,GUILLAUME BLAIS,11547.0,US,CA,XKRE57483402
CUST14819140,EXTERNAL784392,HEIDI BAKER,NOAH PEREZ,1380.0,CA,US,GXJY58880030
EXTERNAL959901,CUST40728738,JOSHUA MUNOZ,ROBERT CURTIS,1768.0,CA,CA,AWHN75788257
EXTERNAL279203,CUST25408729,DAVID RICHARDS,ROBERT HAMPTON,8246.0,CA,CA,IZCF77250889
EXTERNAL532349,CUST40459199,JESSICA SMITH,MX. AMY COLE,1200.0,CA,CA,VKYR87356413
EXTERNAL496563,CUST80643989,WILLIAM WILSON,ISHITA CHANDA,1370.0,CA,CA,NNZX62500118
CUST14118026,EXTERNAL966658,LAWRENCE SMITH,KRISTEN SMITH,7501.5,CA,CA,DSEP31799369
CUST51052361,EXTERNAL297548,SAMUEL HERNANDEZ,ZHANG BING,1604.0,CA,CN,LRBQ24921343
EXTERNAL541183,CUST35676595,SARAH-FRANÇOISE GINGRAS,HELEN WELLS,7617.0,CA,CA,CDEI45461675
EXTERNAL512296,CUST51637082,ARHAAN RAM,PHILIPPE PICHÉ-BEAUCHAMP,4086.5,CA,CA,ZVKF15556491
EXTERNAL763932,CUST68840853,RAYMOND ARCHER,KEVIN NOËL,1940.0,CA,CA,CRJL64053858
EXTERNAL172404,CUST25963526,MISS ELAINE FROST,EDGAR RODRIGUEZ,3410.0,UK,CA,VCTC60508017
EXTERNAL912032,CUST91914708,ELSA DELIA FONSECA PARTIDA,FLORENCE GAGNÉ,5712.0,MX,CA,SORM56959987
CUST50874930,CUST64187370,WENDY MILLER,TRISTAN LAROCHE,5187.5,CA,CA,ZKXG13904290
CUST36280978,EXTERNAL279185,WENDY ROBERTS,EDDIE MOORE,1066.0,CA,CA,RXKM41777993
CUST32584639,EXTERNAL213338,KEVIN PRICE,GAO BO,2971.5,CA,CA,FVVL37713597
CUST83028023,EXTERNAL118975,JAIME WILLIAMS,DIPL.-ING. SIEGLINDE REISING B.SC.,5286.5,CA,GE,VEAY47144044
CUST20459405,EXTERNAL645139,PORFIRIO ARMENDÁRIZ DELGADILLO,GARY FREEMAN,2588.0,CA,AU,PFGU51686150
EXTERNAL723422,CUST13488266,MITCHELL WEISS,KATIE MILLS,6927.5,US,CA,QDLE12855111
